,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Drug_Use,EDU_18,EDU_Some_college,EDU_Cert,EDU_Uni,EDU_Mas,EDU_Doc,Age25_34,Age35_44,Age45_54,Age55_64,Age65_,Gender
1075,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1076,0.31287,1.74091,-0.17779,0.28783000000000003,0.5848899999999999,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1077,-1.1943,1.58487,0.29338000000000003,1.11406,1.3061200000000002,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1078,-0.24649,0.47617,-0.31776,0.28783000000000003,-0.52745,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1079,0.62967,1.11406,-0.8473200000000001,-0.4532100000000001,-1.25773,-0.71126,-0.8463700000000001,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1080,-0.05188,-0.15487,0.44585,0.28783000000000003,0.41594,-1.37983,-0.21575,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1081,-0.24649,0.47617,0.8830899999999999,-0.15487,1.81175,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,-0.14882,-0.15487,0.58331,0.43852,0.5848899999999999,-0.71126,0.40148,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1083,-0.05188,0.96248,2.1532400000000003,-0.30172,0.25953000000000004,-1.37983,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084,0.52135,0.47617,-0.01928,-0.30172,0.25953000000000004,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,-0.46725,-0.15487,0.29338000000000003,0.59042,0.93949,0.19268,-0.8463700000000001,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1086,-1.05308,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1087,0.62967,1.45421,-0.17779,2.4626200000000003,-0.52745,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1088,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1089,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1090,-1.43907,1.74091,-0.8473200000000001,-0.60633,0.5848899999999999,0.88113,0.40148,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1091,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1092,1.13281,-1.09207,-0.8473200000000001,-0.01729,0.12331,-0.21712,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1093,-0.58016,-0.69509,1.6565299999999998,1.81866,-1.13788,-0.21712,-0.52593,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1094,-0.92104,0.0033200000000000005,0.7233,0.13136,-0.65253,0.88113,0.07987000000000001,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1095,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1096,-1.32828,1.2861,0.29338000000000003,0.43852,0.5848899999999999,-0.21712,0.40148,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1097,-0.58016,0.47617,-0.17779,0.28783000000000003,-1.7816900000000002,0.19268,0.7654,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1098,0.31287,-0.15487,-0.58331,-0.30172,1.3061200000000002,-0.71126,-0.52593,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1099,-0.79151,-0.15487,-0.17779,-0.4532100000000001,-0.40581,-0.21712,1.2247,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1100,-1.05308,0.32197,1.88511,-0.91699,-1.7816900000000002,0.19268,0.7654,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1101,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987000000000001,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1102,-0.14882,-0.30033000000000004,-0.45174,2.23427,1.63088,-1.37983,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1103,1.98437,-0.30033000000000004,0.44585,-1.21213,-1.0145,0.19268,0.7654,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1104,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1105,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1106,2.4626200000000003,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1107,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1108,0.41667,-0.43999,0.58331,0.28783000000000003,-1.25773,1.29221,0.07987000000000001,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1109,-0.92104,-1.23177,-0.71727,-1.07533,0.5848899999999999,-0.71126,-0.52593,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1110,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1111,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1112,0.91093,0.0033200000000000005,1.24033,-0.15487,-1.38502,1.29221,0.40148,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1113,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1114,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1115,1.02119,-0.43999,-0.01928,-1.7719999999999998,-1.0145,0.88113,0.7654,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1116,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1117,-0.34799,-2.44904,-1.2755299999999998,-0.7609600000000001,-0.27607,0.19268,0.7654,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1118,-0.05188,-1.92173,1.6565299999999998,-0.01729,-0.40581,-0.71126,-0.52593,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1119,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1120,-1.05308,0.0033200000000000005,-2.39883,0.43852,-0.00665,1.29221,0.07987000000000001,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
1121,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1122,0.52135,-0.43999,-0.58331,-1.6209,0.5848899999999999,-0.21712,0.07987000000000001,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1123,1.37297,-0.94779,0.7233,0.28783000000000003,-0.78155,0.52975,1.2247,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1124,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1125,-1.5507799999999998,-1.23177,0.8830899999999999,1.6110799999999998,-1.7816900000000002,-0.21712,0.40148,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1126,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1127,2.28554,0.80523,0.7233,-2.07848,-1.7816900000000002,1.86203,1.92173,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1128,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1129,-1.32828,0.16767,1.6565299999999998,1.11406,0.25953000000000004,1.29221,0.7654,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1130,0.41667,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1131,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1132,-0.05188,0.32197,-0.8473200000000001,-0.01729,0.41594,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1133,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1134,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.2247,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1135,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.2247,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1136,1.60383,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1137,0.41667,-1.23177,0.14143,-0.15487,0.5848899999999999,0.52975,0.07987000000000001,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1138,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1139,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.8463700000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1140,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987000000000001,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1141,0.22393,-0.69509,0.29338000000000003,-0.01729,-1.0145,-0.71126,-1.18084,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1142,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987000000000001,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1143,1.8399,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1144,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1145,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1146,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1147,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.8463700000000001,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1148,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1149,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1150,0.41667,0.16767,0.29338000000000003,0.7609600000000001,-0.52745,0.19268,0.7654,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1151,-0.92104,1.74091,1.6565299999999998,1.6110799999999998,-0.52745,-0.21712,1.2247,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1152,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1153,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.7654,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1154,-0.46725,0.0033200000000000005,-0.31776,-1.21213,0.93949,-0.71126,0.40148,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1155,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1156,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1157,0.04257,-0.15487,1.6565299999999998,0.13136,0.25953000000000004,0.52975,1.92173,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1158,-0.14882,-0.94779,0.29338000000000003,0.94156,2.04506,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1159,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987000000000001,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1160,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1161,-0.34799,-0.57545,0.8830899999999999,0.7609600000000001,-1.7816900000000002,1.86203,1.92173,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1162,0.52135,-0.94779,1.06238,-0.30172,0.5848899999999999,-0.21712,0.07987000000000001,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1163,0.82562,-0.30033000000000004,1.43533,-0.7609600000000001,-1.0145,0.88113,0.7654,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1164,0.41667,-0.15487,-0.17779,-1.92595,-1.0145,0.52975,0.40148,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1165,-1.1943,1.2861,1.43533,1.2861,0.25953000000000004,-0.71126,-0.21575,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1166,0.13606,-0.57545,-0.01928,-0.7609600000000001,0.12331,-0.71126,0.40148,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1167,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1168,0.41667,0.16767,1.43533,0.59042,0.5848899999999999,-1.37983,0.07987000000000001,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1169,0.04257,-0.80615,0.8830899999999999,-0.30172,1.13407,-0.21712,0.7654,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1170,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1171,-1.43907,0.0033200000000000005,-0.8473200000000001,0.7609600000000001,-0.27607,-0.21712,0.7654,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1172,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987000000000001,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1173,-0.46725,0.32197,0.14143,1.6110799999999998,0.12331,1.29221,0.40148,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1174,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1175,-0.79151,-0.30033000000000004,-0.58331,0.7609600000000001,-0.27607,-0.21712,-1.18084,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1176,-0.14882,-1.6334,0.29338000000000003,-0.60633,-0.27607,-0.71126,0.40148,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1177,1.72012,-0.43999,-0.58331,-0.4532100000000001,-1.0145,0.19268,0.40148,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1178,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987000000000001,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1179,-0.46725,1.11406,0.8830899999999999,-0.30172,1.81175,-0.71126,-0.21575,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1180,-0.14882,-1.23177,-0.17779,0.94156,0.25953000000000004,-0.21712,0.7654,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1181,0.82562,-0.30033000000000004,0.58331,-0.91699,-0.89891,0.88113,0.7654,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1182,-1.05308,0.63779,0.29338000000000003,0.59042,-0.78155,1.86203,0.40148,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1183,1.23461,-0.30033000000000004,0.8830899999999999,0.43852,-0.00665,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1184,-0.34799,0.47617,0.44585,-0.4532100000000001,-0.00665,-0.21712,0.07987000000000001,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1185,-1.1943,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1186,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1187,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1188,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1189,-2.75696,1.11406,1.06238,1.6110799999999998,-0.52745,0.19268,0.40148,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1190,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1191,0.91093,-0.43999,-0.01928,-0.4532100000000001,-1.64101,0.88113,0.40148,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1192,0.52135,-0.30033000000000004,-0.58331,-0.7609600000000001,-0.52745,-0.21712,0.7654,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1193,-0.92104,-0.30033000000000004,-0.17779,-1.92595,-0.27607,0.52975,-1.5485799999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1194,-0.34799,-2.44904,-0.71727,-0.01729,0.25953000000000004,-1.37983,-0.8463700000000001,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1195,2.127,-2.72827,-1.2755299999999998,0.28783000000000003,-1.92173,0.52975,1.2247,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1196,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1197,0.31287,0.96248,1.88511,-0.7609600000000001,-0.65253,1.29221,1.92173,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1198,-0.67825,0.80523,0.29338000000000003,-1.07533,-0.78155,-0.21712,0.7654,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1199,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1200,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1201,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1202,-0.46725,1.58487,1.43533,1.45039,1.3061200000000002,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1203,0.13606,0.0033200000000000005,0.7233,-2.21844,1.46191,0.88113,1.92173,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1204,-1.5507799999999998,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1205,-1.05308,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1206,-1.43907,1.11406,0.58331,-0.60633,-0.78155,0.88113,0.40148,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1207,-0.24649,-1.09207,0.29338000000000003,-0.4532100000000001,-1.0145,-1.37983,0.7654,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1208,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1209,-0.24649,0.16767,0.58331,-0.4532100000000001,-0.00665,0.19268,0.7654,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1210,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1211,1.23461,-0.57545,0.8830899999999999,-0.01729,-0.89891,0.88113,0.7654,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1212,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1213,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.7654,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1214,0.31287,1.2861,-0.17779,-0.7609600000000001,-1.0145,0.19268,-0.52593,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1215,-1.32828,0.16767,0.7233,-1.21213,-1.5184,-0.71126,0.7654,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1216,1.02119,0.96248,0.29338000000000003,-1.6209,-0.89891,0.88113,0.40148,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1217,1.02119,-0.30033000000000004,0.14143,-1.47955,-0.65253,0.88113,1.2247,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1218,-0.24649,0.63779,0.29338000000000003,-0.4532100000000001,-0.00665,1.29221,1.2247,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1219,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1220,0.91093,-0.30033000000000004,-0.01928,-0.01729,-0.40581,-0.21712,-0.21575,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1221,0.62967,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1222,0.52135,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1223,1.13281,-0.57545,0.14143,0.59042,-1.5184,-1.37983,-0.21575,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1224,-1.05308,1.93886,1.24033,0.13136,0.5848899999999999,0.52975,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1225,0.13606,0.16767,1.06238,-0.4532100000000001,-0.14277,0.19268,0.07987000000000001,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1226,1.02119,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.2247,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1227,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,0.73545,-0.43999,0.58331,0.59042,-0.14277,0.19268,0.40148,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1229,0.04257,-1.09207,-0.01928,0.28783000000000003,0.5848899999999999,-1.37983,-1.5485799999999998,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
